t1,T1,t2,T2
2607.923485,475.0263521,2607.923485,478.9647708
2607.925053,475.0263225,2607.925053,478.9647896
2607.926616,475.0262931,2607.926616,478.9648084
2607.928184,475.0262636,2607.928184,478.9648273
2607.92975,475.0262341,2607.92975,478.9648461
2607.931317,475.0262047,2607.931317,478.964865
2607.932879,475.0261754,2607.932879,478.9648838
2607.934447,475.0261459,2607.934447,478.9649026
2607.936012,475.0261166,2607.936012,478.9649215
2607.937582,475.0260871,2607.937582,478.9649403
2607.939146,475.0260579,2607.939146,478.9649591
2607.940713,475.0260285,2607.940713,478.964978
2607.942273,475.0259993,2607.942273,478.9649968
2607.943845,475.02597,2607.943845,478.9650157
2607.945404,475.0259408,2607.945404,478.9650344
2607.946984,475.0259113,2607.946984,478.9650534
2607.948552,475.025882,2607.948552,478.9650723
2607.950123,475.0258527,2607.950123,478.9650912
2607.951691,475.0258235,2607.951691,478.96511
2607.953268,475.0257942,2607.953268,478.965129
2607.954834,475.025765,2607.954834,478.9651479
2607.956407,475.0257357,2607.956407,478.9651668
2607.957973,475.0257066,2607.957973,478.9651856
2607.959543,475.0256774,2607.959543,478.9652045
2607.961103,475.0256484,2607.961103,478.9652233
2607.962668,475.0256194,2607.962668,478.9652421
2607.964231,475.0255904,2607.964231,478.9652609
2607.965799,475.0255613,2607.965799,478.9652798
2607.967359,475.0255323,2607.967359,478.9652985
2607.968917,475.0255035,2607.968917,478.9653173
2607.970474,475.0254746,2607.970474,478.965336
2607.972042,475.0254456,2607.972042,478.9653549
2607.973602,475.0254167,2607.973602,478.9653736
2607.975171,475.0253877,2607.975171,478.9653925
2607.976732,475.0253589,2607.976732,478.9654113
2607.978296,475.02533,2607.978296,478.9654301
2607.979857,475.0253011,2607.979857,478.9654489
2607.981435,475.025272,2607.981435,478.9654678
2607.982995,475.0252432,2607.982995,478.9654866
2607.984571,475.0252142,2607.984571,478.9655056
2607.98614,475.0251853,2607.98614,478.9655244
2607.987715,475.0251562,2607.987715,478.9655434
2607.989284,475.0251274,2607.989284,478.9655623
2607.990855,475.0250984,2607.990855,478.9655812
2607.992424,475.0250696,2607.992424,478.9656
2607.993996,475.0250407,2607.993996,478.965619
2607.995559,475.025012,2607.995559,478.9656378
2607.997132,475.0249831,2607.997132,478.9656567
2607.998701,475.0249543,2607.998701,478.9656756
2608,475.0249305,2608,478.9656912
2608.001564,475.0249018,2608.001564,478.96571
2608.00314,475.0248729,2608.00314,478.965729
2608.004708,475.0248442,2608.004708,478.9657478
2608.00628,475.0248154,2608.00628,478.9657667
2608.007848,475.0247867,2608.007848,478.9657856
2608.009421,475.0247579,2608.009421,478.9658045
2608.01099,475.0247292,2608.01099,478.9658234
2608.01256,475.0247005,2608.01256,478.9658423
2608.014127,475.0246719,2608.014127,478.9658611
2608.015694,475.0246432,2608.015694,478.96588
2608.017254,475.0246148,2608.017254,478.9658987
2608.018818,475.0245862,2608.018818,478.9659176
2608.020376,475.0245578,2608.020376,478.9659363
2608.02194,475.0245292,2608.02194,478.9659551
2608.023501,475.0245008,2608.023501,478.9659739
2608.025064,475.0244723,2608.025064,478.9659927
2608.026626,475.0244438,2608.026626,478.9660115
2608.028191,475.0244153,2608.028191,478.9660303
2608.029762,475.0243867,2608.029762,478.9660492
2608.031321,475.0243584,2608.031321,478.966068
2608.032889,475.0243299,2608.032889,478.9660868
2608.034448,475.0243015,2608.034448,478.9661056
2608.036017,475.024273,2608.036017,478.9661245
2608.037587,475.0242445,2608.037587,478.9661434
2608.039155,475.0242161,2608.039155,478.9661622
2608.040725,475.0241876,2608.040725,478.9661811
2608.042295,475.0241591,2608.042295,478.9662
2608.043862,475.0241307,2608.043862,478.9662188
2608.045424,475.0241024,2608.045424,478.9662376
2608.04699,475.0240741,2608.04699,478.9662565
2608.048551,475.0240459,2608.048551,478.9662753
2608.050114,475.0240176,2608.050114,478.9662941
2608.051683,475.0239893,2608.051683,478.9663129
2608.053249,475.023961,2608.053249,478.9663318
2608.054807,475.0239328,2608.054807,478.9663505
2608.056367,475.0239047,2608.056367,478.9663693
2608.057924,475.0238766,2608.057924,478.966388
2608.059481,475.0238486,2608.059481,478.9664068
2608.061038,475.0238205,2608.061038,478.9664255
2608.062595,475.0237925,2608.062595,478.9664442
2608.064162,475.0237643,2608.064162,478.9664631
2608.06573,475.0237361,2608.06573,478.9664819
2608.067297,475.0237079,2608.067297,478.9665008
2608.068869,475.0236796,2608.068869,478.9665197
2608.070435,475.0236514,2608.070435,478.9665385
2608.072006,475.0236232,2608.072006,478.9665574
2608.073575,475.023595,2608.073575,478.9665763
2608.075145,475.0235668,2608.075145,478.9665952
2608.076712,475.0235387,2608.076712,478.9666141
2608.07828,475.0235106,2608.07828,478.9666329
2608.079848,475.0234825,2608.079848,478.9666518
2608.081408,475.0234545,2608.081408,478.9666706
2608.082971,475.0234265,2608.082971,478.9666894
2608.08453,475.0233986,2608.08453,478.9667081
2608.08609,475.0233706,2608.08609,478.9667269
2608.087659,475.0233426,2608.087659,478.9667458
2608.089229,475.0233145,2608.089229,478.9667647
2608.090798,475.0232865,2608.090798,478.9667835
2608.092367,475.0232584,2608.092367,478.9668024
2608.093932,475.0232305,2608.093932,478.9668212
2608.095502,475.0232025,2608.095502,478.9668401
2608.097069,475.0231746,2608.097069,478.966859
2608.098639,475.0231466,2608.098639,478.9668779
2608.100207,475.0231187,2608.100207,478.9668967
2608.101774,475.0230908,2608.101774,478.9669156
2608.103333,475.0230631,2608.103333,478.9669343
2608.104899,475.0230353,2608.104899,478.9669532
2608.106453,475.0230078,2608.106453,478.9669719
2608.108013,475.0229801,2608.108013,478.9669906
2608.109574,475.0229525,2608.109574,478.9670094
2608.111133,475.0229249,2608.111133,478.9670282
2608.112696,475.0228972,2608.112696,478.967047
2608.114259,475.0228696,2608.114259,478.9670658
2608.115824,475.0228419,2608.115824,478.9670846
2608.11739,475.0228143,2608.11739,478.9671035
2608.11895,475.0227868,2608.11895,478.9671222
2608.120511,475.0227593,2608.120511,478.967141
2608.122076,475.0227317,2608.122076,478.9671598
2608.123642,475.0227041,2608.123642,478.9671787
2608.125209,475.0226766,2608.125209,478.9671975
2608.126777,475.022649,2608.126777,478.9672164
2608.128336,475.0226216,2608.128336,478.9672352
2608.129901,475.0225941,2608.129901,478.967254
2608.131462,475.0225667,2608.131462,478.9672728
2608.133024,475.0225393,2608.133024,478.9672916
2608.134591,475.0225118,2608.134591,478.9673104
2608.136152,475.0224845,2608.136152,478.9673292
2608.13771,475.0224572,2608.13771,478.967348
2608.139268,475.0224299,2608.139268,478.9673667
2608.140829,475.0224026,2608.140829,478.9673855
2608.142389,475.0223753,2608.142389,478.9674043
2608.143957,475.0223479,2608.143957,478.9674231
2608.145524,475.0223205,2608.145524,478.967442
2608.147091,475.0222932,2608.147091,478.9674608
2608.148657,475.0222658,2608.148657,478.9674797
2608.15023,475.0222384,2608.15023,478.9674986
2608.151801,475.022211,2608.151801,478.9675175
2608.153371,475.0221836,2608.153371,478.9675364
2608.154942,475.0221563,2608.154942,478.9675553
2608.156508,475.022129,2608.156508,478.9675741
2608.158079,475.0221017,2608.158079,478.967593
2608.159647,475.0220744,2608.159647,478.9676119
2608.161219,475.022047,2608.161219,478.9676308
2608.162788,475.0220198,2608.162788,478.9676497
2608.164362,475.0219924,2608.164362,478.9676686
2608.165929,475.0219652,2608.165929,478.9676875
2608.167501,475.0219379,2608.167501,478.9677064
2608.169066,475.0219107,2608.169066,478.9677252
2608.170635,475.0218834,2608.170635,478.9677441
2608.172201,475.0218562,2608.172201,478.967763
2608.17377,475.021829,2608.17377,478.9677818
2608.175334,475.0218019,2608.175334,478.9678007
2608.176904,475.0217746,2608.176904,478.9678196
2608.178465,475.0217475,2608.178465,478.9678383
2608.180035,475.0217203,2608.180035,478.9678572
2608.1816,475.0216932,2608.1816,478.9678761
2608.183169,475.021666,2608.183169,478.9678949
2608.184736,475.0216388,2608.184736,478.9679138
2608.186306,475.0216116,2608.186306,478.9679327
2608.187874,475.0215844,2608.187874,478.9679515
2608.189446,475.0215572,2608.189446,478.9679705
2608.191015,475.0215301,2608.191015,478.9679893
2608.192585,475.0215029,2608.192585,478.9680082
2608.194149,475.0214758,2608.194149,478.9680271
2608.195715,475.0214488,2608.195715,478.9680459
2608.197279,475.0214217,2608.197279,478.9680647
2608.198845,475.0213947,2608.198845,478.9680836
2608.200407,475.0213677,2608.200407,478.9681024
2608.201974,475.0213407,2608.201974,478.9681212
2608.203536,475.0213138,2608.203536,478.96814
2608.205106,475.0212867,2608.205106,478.9681589
2608.206669,475.0212598,2608.206669,478.9681777
2608.208241,475.0212328,2608.208241,478.9681966
2608.209807,475.0212058,2608.209807,478.9682155
2608.211377,475.0211788,2608.211377,478.9682344
2608.212931,475.0211521,2608.212931,478.9682531
2608.214493,475.0211253,2608.214493,478.9682718
2608.21605,475.0210985,2608.21605,478.9682906
2608.217612,475.0210717,2608.217612,478.9683094
2608.21917,475.021045,2608.21917,478.9683281
2608.220736,475.0210182,2608.220736,478.968347
2608.222294,475.0209915,2608.222294,478.9683657
2608.223856,475.0209647,2608.223856,478.9683845
2608.225418,475.0209379,2608.225418,478.9684033
2608.226978,475.0209112,2608.226978,478.9684221
2608.228543,475.0208845,2608.228543,478.9684409
2608.230114,475.0208576,2608.230114,478.9684598
2608.231681,475.0208308,2608.231681,478.9684787
2608.233251,475.020804,2608.233251,478.9684976
2608.234818,475.0207772,2608.234818,478.9685164
2608.236388,475.0207505,2608.236388,478.9685353
2608.237954,475.0207237,2608.237954,478.9685542
2608.239522,475.020697,2608.239522,478.968573
2608.241086,475.0206704,2608.241086,478.9685919
2608.242653,475.0206437,2608.242653,478.9686107
2608.244219,475.020617,2608.244219,478.9686296
2608.245786,475.0205904,2608.245786,478.9686484
2608.247354,475.0205637,2608.247354,478.9686673
2608.248913,475.0205372,2608.248913,478.968686
2608.250478,475.0205107,2608.250478,478.9687049
2608.252048,475.020484,2608.252048,478.9687238
2608.253614,475.0204575,2608.253614,478.9687426
2608.255181,475.0204309,2608.255181,478.9687615
2608.256735,475.0204046,2608.256735,478.9687802
2608.258301,475.0203781,2608.258301,478.968799
2608.25986,475.0203517,2608.25986,478.9688178
2608.261424,475.0203252,2608.261424,478.9688366
2608.262981,475.0202989,2608.262981,478.9688553
2608.264539,475.0202726,2608.264539,478.9688741
2608.266107,475.0202461,2608.266107,478.9688929
2608.267667,475.0202197,2608.267667,478.9689117
2608.269238,475.0201932,2608.269238,478.9689306
2608.270808,475.0201667,2608.270808,478.9689495
2608.272373,475.0201403,2608.272373,478.9689684
2608.273944,475.0201139,2608.273944,478.9689873
2608.275511,475.0200875,2608.275511,478.9690061
2608.27708,475.0200611,2608.27708,478.969025
2608.278646,475.0200347,2608.278646,478.9690438
2608.280212,475.0200084,2608.280212,478.9690627
2608.281771,475.0199822,2608.281771,478.9690814
2608.283338,475.0199558,2608.283338,478.9691003
2608.284897,475.0199297,2608.284897,478.9691191
2608.28646,475.0199034,2608.28646,478.9691379
2608.28803,475.0198771,2608.28803,478.9691568
2608.289598,475.0198508,2608.289598,478.9691756
2608.29117,475.0198245,2608.29117,478.9691945
2608.29273,475.0197984,2608.29273,478.9692133
2608.294297,475.0197722,2608.294297,478.9692322
2608.295857,475.0197461,2608.295857,478.9692509
2608.297427,475.0197199,2608.297427,478.9692698
2608.298988,475.0196938,2608.298988,478.9692886
2608.300556,475.0196676,2608.300556,478.9693075
2608.302121,475.0196416,2608.302121,478.9693263
2608.303688,475.0196154,2608.303688,478.9693452
2608.305253,475.0195894,2608.305253,478.969364
2608.306819,475.0195633,2608.306819,478.9693829
2608.308384,475.0195373,2608.308384,478.9694017
2608.309949,475.0195112,2608.309949,478.9694205
2608.311512,475.0194853,2608.311512,478.9694393
2608.313078,475.0194593,2608.313078,478.9694582
2608.314646,475.0194332,2608.314646,478.9694771
2608.316214,475.0194072,2608.316214,478.9694959
2608.317775,475.0193813,2608.317775,478.9695147
2608.319339,475.0193554,2608.319339,478.9695335
2608.320897,475.0193296,2608.320897,478.9695523
2608.322462,475.0193037,2608.322462,478.9695711
2608.324025,475.0192778,2608.324025,478.9695899
2608.32559,475.0192519,2608.32559,478.9696088
2608.327159,475.0192259,2608.327159,478.9696276
2608.32873,475.0192,2608.32873,478.9696465
2608.330295,475.0191741,2608.330295,478.9696654
2608.331863,475.0191482,2608.331863,478.9696843
2608.333434,475.0191223,2608.333434,478.9697032
2608.335001,475.0190964,2608.335001,478.969722
2608.336571,475.0190706,2608.336571,478.9697409
2608.338135,475.0190448,2608.338135,478.9697597
2608.339703,475.0190189,2608.339703,478.9697786
2608.341268,475.0189932,2608.341268,478.9697974
2608.342841,475.0189673,2608.342841,478.9698164
2608.344405,475.0189416,2608.344405,478.9698352
2608.345972,475.0189159,2608.345972,478.969854
2608.347538,475.0188902,2608.347538,478.9698729
2608.349106,475.0188644,2608.349106,478.9698918
2608.350674,475.0188387,2608.350674,478.9699106
2608.352242,475.0188131,2608.352242,478.9699295
2608.353806,475.0187874,2608.353806,478.9699483
2608.355372,475.0187618,2608.355372,478.9699672
2608.356932,475.0187363,2608.356932,478.969986
2608.358497,475.0187107,2608.358497,478.9700048
2608.360058,475.0186852,2608.360058,478.9700236
2608.361617,475.0186597,2608.361617,478.9700423
2608.363185,475.0186341,2608.363185,478.9700612
2608.364746,475.0186086,2608.364746,478.97008
2608.366307,475.0185831,2608.366307,478.9700988
2608.367861,475.0185577,2608.367861,478.9701175
2608.369422,475.0185322,2608.369422,478.9701363
2608.370985,475.0185067,2608.370985,478.9701551
2608.37255,475.0184812,2608.37255,478.9701739
2608.374117,475.0184556,2608.374117,478.9701928
2608.375691,475.01843,2608.375691,478.9702117
2608.377263,475.0184044,2608.377263,478.9702306
2608.378834,475.0183788,2608.378834,478.9702495
2608.380406,475.0183532,2608.380406,478.9702684
2608.381974,475.0183276,2608.381974,478.9702873
2608.383539,475.0183021,2608.383539,478.9703062
2608.385106,475.0182767,2608.385106,478.970325
2608.386665,475.0182513,2608.386665,478.9703438
2608.388236,475.0182258,2608.388236,478.9703627
2608.389805,475.0182002,2608.389805,478.9703816
2608.391376,475.0181747,2608.391376,478.9704005
2608.392943,475.0181493,2608.392943,478.9704193
2608.394506,475.0181239,2608.394506,478.9704381
2608.396075,475.0180984,2608.396075,478.970457
2608.397645,475.018073,2608.397645,478.9704759
2608.399213,475.0180476,2608.399213,478.9704948
2608.400776,475.0180223,2608.400776,478.9705136
2608.402345,475.0179969,2608.402345,478.9705325
2608.403914,475.0179715,2608.403914,478.9705514
2608.405479,475.0179462,2608.405479,478.9705702
2608.407044,475.0179209,2608.407044,478.970589
2608.408611,475.0178956,2608.408611,478.9706079
2608.410174,475.0178703,2608.410174,478.9706267
2608.411743,475.017845,2608.411743,478.9706456
2608.413311,475.0178197,2608.413311,478.9706645
2608.414878,475.0177944,2608.414878,478.9706833
2608.416437,475.0177693,2608.416437,478.9707021
2608.418004,475.017744,2608.418004,478.970721
2608.419561,475.0177189,2608.419561,478.9707397
2608.421131,475.0176937,2608.421131,478.9707586
2608.422692,475.0176685,2608.422692,478.9707774
2608.424259,475.0176433,2608.424259,478.9707962
2608.425827,475.0176181,2608.425827,478.9708151
2608.427394,475.0175929,2608.427394,478.970834
2608.428961,475.0175677,2608.428961,478.9708528
2608.43053,475.0175425,2608.43053,478.9708717
2608.432093,475.0175174,2608.432093,478.9708905
2608.433653,475.0174924,2608.433653,478.9709093
2608.435214,475.0174673,2608.435214,478.9709281
2608.436776,475.0174423,2608.436776,478.9709469
2608.438339,475.0174172,2608.438339,478.9709657
2608.439898,475.0173922,2608.439898,478.9709845
2608.441468,475.0173671,2608.441468,478.9710033
2608.443031,475.017342,2608.443031,478.9710222
2608.444598,475.017317,2608.444598,478.971041
2608.446165,475.0172919,2608.446165,478.9710599
2608.447727,475.0172669,2608.447727,478.9710787
2608.449293,475.0172419,2608.449293,478.9710975
2608.450856,475.0172169,2608.450856,478.9711163
2608.452422,475.0171919,2608.452422,478.9711352
2608.453981,475.0171671,2608.453981,478.971154
2608.455546,475.0171421,2608.455546,478.9711728
2608.457106,475.0171173,2608.457106,478.9711916
2608.458674,475.0170923,2608.458674,478.9712104
2608.460237,475.0170674,2608.460237,478.9712293
2608.461804,475.0170425,2608.461804,478.9712481
2608.463371,475.0170176,2608.463371,478.971267
2608.464942,475.0169927,2608.464942,478.9712859
2608.466514,475.0169678,2608.466514,478.9713048
2608.468083,475.0169429,2608.468083,478.9713237
2608.469651,475.016918,2608.469651,478.9713426
2608.471222,475.0168932,2608.471222,478.9713615
2608.47279,475.0168683,2608.47279,478.9713803
2608.474355,475.0168436,2608.474355,478.9713992
2608.475922,475.0168188,2608.475922,478.971418
2608.477487,475.0167941,2608.477487,478.9714369
2608.479048,475.0167694,2608.479048,478.9714557
2608.480612,475.0167447,2608.480612,478.9714745
2608.482175,475.0167201,2608.482175,478.9714933
